,contact_id,since_date,order_number,plan,transaction_date,section_name,row_name,first_seat,last_seat,num_seats,FSE,plan_base_price,pricecode,section_listing,eventcode,tickettypesid,sales_rep,9%
3985,401919,5/4/2019,1931637-1,Partial Season,2/20/2022,GA20,G5,24,25,2,0.5,2464,H1R,Lower Level South Preferred,22FLEX11,Renewed Partial Season,Martin Necas,2685.76
3986,401927,1/20/2006,1931638-1,Partial Season,2/20/2022,GA30,G8,34,35,2,0.5,770,Y1R,Shoot Twice Goal Zone,22FLEX11,Renewed Partial Season,Brent Burns,839.3000000000001
3987,402172,1/23/2006,1931639-1,Partial Season,2/20/2022,GA26,G6,48,49,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Calvin de Haan,2781.6800000000003
3988,402586,1/23/2006,1931640-1,Partial Season,2/20/2022,GA38,G8,14,14,1,0.25,1034,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Warrick Dunn,1127.0600000000002
3989,403014,1/25/2006,1931641-1,Partial Season,2/20/2022,GA24,G4,16,17,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Calvin de Haan,1966.3600000000001
3990,403436,8/1/2016,1931642-1,Partial Season,2/20/2022,GA24,G4,18,19,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Jesper Fast,1966.3600000000001
3991,403469,1/27/2006,1931643-1,Partial Season,2/20/2022,GA23,G4,32,33,2,0.5,2112,J1R,Lower Level North Preferred,22FLEX11,Renewed Partial Season,Calvin de Haan,2302.0800000000004
3992,403543,9/9/2021,1931644-1,Partial Season,2/20/2022,GA32,G3,49,50,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Sebastian Aho,1966.3600000000001
3993,403865,3/4/2019,1931645-1,Partial Season,2/20/2022,GA30,G8,36,37,2,0.5,770,Y1R,Shoot Twice Goal Zone,22FLEX11,Renewed Partial Season,Martin Necas,839.3000000000001
3994,404210,1/30/2006,1931647-1,Partial Season,2/20/2022,GA24,G4,20,21,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Jesper Fast,1966.3600000000001
3995,404723,1/31/2006,1931650-1,Partial Season,2/20/2022,GA23,G4,34,35,2,0.5,2112,J1R,Lower Level North Preferred,22FLEX11,Renewed Partial Season,Calvin de Haan,2302.0800000000004
3996,405332,7/1/2019,1931652-1,Partial Season,2/20/2022,GA24,G4,22,23,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Martin Necas,1966.3600000000001
3997,405498,3/15/2019,1931653-1,Partial Season,2/20/2022,GA29,G4,36,37,2,0.5,990,X1R,Terrace Value,22FLEX11,Renewed Partial Season,Martin Necas,1079.1000000000001
3998,406280,2/3/2006,1931657-1,Partial Season,2/20/2022,GA21,G10,45,46,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Brent Burns,2254.1200000000003
3999,406439,2/6/2006,1931658-1,Partial Season,2/20/2022,GA29,G4,38,39,2,0.5,990,X1R,Terrace Value,22FLEX11,Renewed Partial Season,David Ortiz,1079.1000000000001
4000,407353,2/8/2006,1931662-1,Partial Season,2/20/2022,GA24,G4,24,25,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,David Ortiz,1966.3600000000001
4001,408070,9/18/2007,1931665-1,Partial Season,2/20/2022,GA26,G7,1,1,1,0.25,1276,S1R,Club Select,22FLEX11,Renewed Partial Season,Warrick Dunn,1390.8400000000001
4002,408716,2/13/2006,1931666-1,Partial Season,2/20/2022,GA21,G10,49,50,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,David Ortiz,2254.1200000000003
4003,408799,7/30/2010,1931667-1,Partial Season,2/20/2022,GA22,G1,2,3,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Warrick Dunn,2254.1200000000003
4004,408922,2/14/2006,1931668-1,Partial Season,2/20/2022,GA28,G8,3,4,2,0.5,1298,W1R,Terrace Preferred,22FLEX11,Renewed Partial Season,Warrick Dunn,1414.8200000000002
4005,409029,2/14/2006,1931669-1,Partial Season,2/20/2022,GA20,G5,26,28,3,0.75,3696,H1R,Lower Level South Preferred,22FLEX11,Renewed Partial Season,David Ortiz,4028.6400000000003
4006,411561,3/2/2006,1931672-1,Partial Season,2/20/2022,GA28,G10,8,9,2,0.5,1298,W1R,Terrace Preferred,22FLEX11,Renewed Partial Season,David Ortiz,1414.8200000000002
4007,413452,7/31/2015,1931675-1,Partial Season,2/20/2022,GA24,G4,26,29,4,1.0,3608,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Calvin de Haan,3932.7200000000003
4008,415026,4/23/2019,1931677-1,Partial Season,2/20/2022,GA22,G1,8,9,2,0.5,2552,S1RU,Club Select,22FLEX11,Renewed Partial Season,Martin Necas,2781.6800000000003
4009,416032,6/24/2019,1931678-1,Partial Season,2/20/2022,GA22,G1,10,11,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,2254.1200000000003
4010,416933,5/5/2019,1931679-1,Partial Season,2/20/2022,GA28,G8,5,6,2,0.5,1298,W1R,Terrace Preferred,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,1414.8200000000002
4011,417253,3/29/2006,1931680-1,Partial Season,2/20/2022,GA20,G5,32,33,2,0.5,2464,H1R,Lower Level South Preferred,22FLEX11,Renewed Partial Season,Jesper Fast,2685.76
4012,417279,9/29/2021,1931681-1,Partial Season,2/20/2022,GA32,G8,25,26,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Sebastian Aho,1966.3600000000001
4013,417295,3/30/2006,1931682-1,Partial Season,2/20/2022,GA29,G4,42,42,1,0.25,495,X1R,Terrace Value,22FLEX11,Renewed Partial Season,Warrick Dunn,539.5500000000001
4014,417527,5/8/2019,1931683-1,Partial Season,2/20/2022,GA24,G4,30,31,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Jesper Fast,1966.3600000000001
4015,417915,9/27/2018,1931684-1,Partial Season,2/20/2022,GA26,G7,2,3,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Brent Burns,2781.6800000000003
4016,418269,6/29/2018,1931685-1,Partial Season,2/20/2022,GA24,G4,32,33,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Frederik Andersen,1966.3600000000001
4017,418434,4/7/2006,1931686-1,Partial Season,2/20/2022,GA22,G1,14,15,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Calvin de Haan,2254.1200000000003
4018,420406,4/13/2021,1931687-1,Partial Season,2/20/2022,GA21,G1,48,49,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Sebastian Aho,2254.1200000000003
4019,420430,7/10/2017,1931688-1,Partial Season,2/20/2022,GA26,G7,4,7,4,1.0,5104,S1R,Club Select,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,5563.360000000001
4020,420497,5/4/2006,1931689-1,Partial Season,2/20/2022,GA22,G1,16,17,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Warrick Dunn,2254.1200000000003
4021,421206,5/10/2018,1931690-1,Partial Season,2/20/2022,GA23,G1,40,40,1,0.25,1034,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Martin Necas,1127.0600000000002
4022,421883,10/15/2018,1931691-1,Partial Season,2/20/2022,GA22,G1,18,19,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,David Ortiz,2254.1200000000003
4023,422451,4/30/2021,1931692-1,Partial Season,2/20/2022,GA23,G8,19,20,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,David Ortiz,1966.3600000000001
4024,422469,4/26/2019,1931693-1,Partial Season,2/20/2022,GA22,G1,20,25,6,1.5,6204,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Martin Necas,6762.360000000001
4025,423715,5/14/2019,1931694-1,Partial Season,2/20/2022,GA33,G5,3,6,4,1.0,6864,D1R,Center Ice  ,22FLEX11,Renewed Partial Season,Sebastian Aho,7481.76
4026,425405,6/25/2021,1931695-1,Partial Season,2/20/2022,GA25,G6,25,27,3,0.75,3828,S1R,Club Select,22FLEX11,Renewed Partial Season,Sebastian Aho,4172.52
4027,425785,5/6/2019,1931696-1,Partial Season,2/20/2022,GA24,G4,34,35,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Martin Necas,1966.3600000000001
4028,427039,2/27/2020,1931697-2,Partial Season,2/20/2022,GA29,G9,38,39,2,0.5,1298,W1RU,Terrace Preferred,22FLEX11,Renewed Partial Season,Jesper Fast,1414.8200000000002
4029,427161,2/26/2020,1931699-1,Partial Season,2/20/2022,GA29,G9,40,42,3,0.75,1155,Y1R,Shoot Twice Goal Zone,22FLEX11,Renewed Partial Season,Jesper Fast,1258.95
4030,427898,10/12/2019,1931700-1,Partial Season,2/20/2022,GA23,G6,31,31,1,0.25,902,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Frederik Andersen,983.1800000000001
4031,427898,10/12/2019,1931700-2,Partial Season,2/20/2022,GA24,G4,36,37,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Frederik Andersen,1966.3600000000001
4032,428037,6/20/2006,1931701-1,Partial Season,2/20/2022,GA26,G7,8,9,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Calvin de Haan,2781.6800000000003
4033,428318,2/26/2020,1931702-1,Partial Season,2/20/2022,GA31,G1,50,50,1,0.25,1034,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Jesper Fast,1127.0600000000002
4034,429779,8/5/2021,1931704-1,Partial Season,2/20/2022,GA27,G1,49,50,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Wayne Gretzky,2781.6800000000003
4035,430314,9/3/2019,1931709-1,Partial Season,2/20/2022,GA24,G4,38,39,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Calvin de Haan,1966.3600000000001
4036,430504,7/14/2006,1931710-1,Partial Season,2/20/2022,GA26,G7,10,11,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,David Ortiz,2781.6800000000003
4037,432534,8/3/2006,1931716-1,Partial Season,2/20/2022,GA28,G8,8,8,1,0.25,649,W1R,Terrace Preferred,22FLEX11,Renewed Partial Season,Warrick Dunn,707.4100000000001
4038,432542,8/3/2006,1931717-1,Partial Season,2/20/2022,GA28,G8,9,9,1,0.25,649,W1R,Terrace Preferred,22FLEX11,Renewed Partial Season,David Ortiz,707.4100000000001
4039,432898,8/4/2006,1931718-2,Partial Season,2/20/2022,GA22,G1,32,34,3,0.75,3102,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,3381.1800000000003
4040,433128,7/6/2017,1931719-1,Partial Season,2/20/2022,GA23,G4,36,37,2,0.5,2112,J1R,Lower Level North Preferred,22FLEX11,Renewed Partial Season,David Ortiz,2302.0800000000004
4041,433169,4/24/2019,1931720-1,Partial Season,2/20/2022,GA22,G1,37,38,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Sebastian Aho,2254.1200000000003
4042,433268,8/22/2016,1931722-1,Partial Season,2/20/2022,GA26,G7,12,13,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,2781.6800000000003
4043,433482,8/9/2006,1931723-1,Partial Season,2/20/2022,GA30,G9,1,2,2,0.5,770,Y1R,Shoot Twice Goal Zone,22FLEX11,Renewed Partial Season,Calvin de Haan,839.3000000000001
4044,433490,8/9/2006,1931724-1,Partial Season,2/20/2022,GA22,G1,41,42,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Warrick Dunn,2254.1200000000003
4045,433532,8/10/2006,1931725-1,Partial Season,2/20/2022,GA23,G4,38,39,2,0.5,2112,J1R,Lower Level North Preferred,22FLEX11,Renewed Partial Season,Warrick Dunn,2302.0800000000004
4046,433615,8/23/2017,1931726-1,Partial Season,2/20/2022,GA27,G7,34,35,2,0.5,1716,T1R,Mezzanine,22FLEX11,Renewed Partial Season,Martin Necas,1870.44
4047,433656,8/10/2021,1931727-1,Partial Season,2/20/2022,GA31,G9,42,43,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,2254.1200000000003
4048,433763,8/22/2018,1931728-1,Partial Season,2/20/2022,GA22,G1,43,44,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,David Ortiz,2254.1200000000003
4049,433839,4/26/2019,1931729-1,Partial Season,2/20/2022,GA29,G4,47,48,2,0.5,990,X1R,Terrace Value,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,1079.1000000000001
4050,433912,8/15/2006,1931730-1,Partial Season,2/20/2022,GA26,G7,14,15,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,David Ortiz,2781.6800000000003
4051,163595,2/11/1999,1931731-1,Partial Season,2/20/2022,GA26,G5,28,31,4,1.0,5104,S1R,Club Select,22FLEX11,Renewed Partial Season,Jesper Fast,5563.360000000001
4052,163925,3/4/1999,1931732-1,Partial Season,2/20/2022,GA26,G5,32,33,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Warrick Dunn,2781.6800000000003
4053,166015,3/27/2006,1931733-1,Partial Season,2/20/2022,GA26,G5,34,35,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,2781.6800000000003
4054,167489,10/10/2018,1931735-1,Partial Season,2/20/2022,GA23,G1,34,35,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,2254.1200000000003
4055,167599,3/29/2019,1931736-1,Partial Season,2/20/2022,GA28,G2,17,18,2,0.5,1342,V1R,Center Ice Terrace,22FLEX11,Renewed Partial Season,Warrick Dunn,1462.7800000000002
4056,168699,5/22/2002,1931737-1,Partial Season,2/20/2022,GA26,G5,36,37,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Calvin de Haan,2781.6800000000003
4057,169722,9/27/2017,1931738-1,Partial Season,2/20/2022,GA21,G9,36,37,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Sebastian Aho,2254.1200000000003
4058,170151,5/31/2001,1931740-1,Partial Season,2/20/2022,GA24,G3,29,32,4,1.0,3608,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Calvin de Haan,3932.7200000000003
4059,170899,6/6/2002,1931741-1,Partial Season,2/20/2022,GA21,G9,38,41,4,1.0,4136,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Calvin de Haan,4508.240000000001
4060,172659,4/3/2002,1931742-1,Partial Season,2/20/2022,GA26,G5,38,39,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Calvin de Haan,2781.6800000000003
4061,173418,7/5/2017,1931744-1,Partial Season,2/20/2022,GA21,G9,42,42,1,0.25,1034,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,1127.0600000000002
4062,173517,10/13/2021,1931745-1,Partial Season,2/20/2022,GA33,G2,14,15,2,0.5,3432,D1R,Center Ice  ,22FLEX11,Renewed Partial Season,Martin Necas,3740.88
4063,175651,5/6/2021,1931746-1,Partial Season,2/20/2022,GA21,G1,38,39,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Warrick Dunn,2254.1200000000003
4064,177587,4/26/2019,1931747-1,Partial Season,2/20/2022,GA24,G3,33,34,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,1966.3600000000001
4065,178137,1/11/1999,1931748-1,Partial Season,2/20/2022,GA21,G9,43,44,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,David Ortiz,2254.1200000000003
4066,178731,2/26/2021,1931750-1,Partial Season,2/20/2022,GA29,G9,34,35,2,0.5,770,Y1R,Shoot Twice Goal Zone,22FLEX11,Renewed Partial Season,Earvin Johnson,839.3000000000001
4067,178764,8/30/2001,1931751-2,Partial Season,2/20/2022,GA29,G1,11,11,1,0.25,671,V1R,Center Ice Terrace,22FLEX11,Renewed Partial Season,Brent Burns,731.3900000000001
4068,179303,6/5/2002,1931752-1,Partial Season,2/20/2022,GA20,G5,16,17,2,0.5,2464,H1R,Lower Level South Preferred,22FLEX11,Renewed Partial Season,Jesper Fast,2685.76
4069,179446,5/22/2001,1931753-1,Partial Season,2/20/2022,GA21,G9,45,46,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Jesper Fast,2254.1200000000003
4070,179457,4/1/2019,1931754-1,Partial Season,2/20/2022,GA21,G9,47,48,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Jesper Fast,2254.1200000000003
4071,180018,5/28/2001,1931756-1,Partial Season,2/20/2022,GA30,G7,42,43,2,0.5,770,Y1R,Shoot Twice Goal Zone,22FLEX11,Renewed Partial Season,Wayne Gretzky,839.3000000000001
4072,180898,1/6/2001,1931758-1,Partial Season,2/20/2022,GA31,G8,15,16,2,0.5,770,Y1R,Shoot Twice Goal Zone,22FLEX11,Renewed Partial Season,Calvin de Haan,839.3000000000001
4073,181910,6/5/2002,1931759-1,Partial Season,2/20/2022,GA28,G7,24,24,1,0.25,649,W1R,Terrace Preferred,22FLEX11,Renewed Partial Season,Warrick Dunn,707.4100000000001
4074,186772,6/29/1999,1931760-1,Partial Season,2/20/2022,GA28,G2,19,20,2,0.5,1342,V1R,Center Ice Terrace,22FLEX11,Renewed Partial Season,Calvin de Haan,1462.7800000000002
4075,186838,4/2/2019,1931762-1,Partial Season,2/20/2022,GA26,G5,46,47,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Warrick Dunn,2781.6800000000003
4076,186871,2/8/1999,1931763-1,Partial Season,2/20/2022,GA31,G10,9,10,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,David Ortiz,2254.1200000000003
4077,187168,9/8/1998,1931764-1,Partial Season,2/20/2022,GA28,G7,25,25,1,0.25,649,W1R,Terrace Preferred,22FLEX11,Renewed Partial Season,Brent Burns,707.4100000000001
4078,187289,8/10/2020,1931765-1,Partial Season,2/20/2022,GA29,G9,36,36,1,0.25,385,Y1R,Shoot Twice Goal Zone,22FLEX11,Renewed Partial Season,Martin Necas,419.65000000000003
4079,187377,2/5/1999,1931766-1,Partial Season,2/20/2022,GA21,G9,49,50,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Brent Burns,2254.1200000000003
4080,187729,5/19/2021,1931767-1,Partial Season,2/20/2022,GA21,G1,40,41,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Calvin de Haan,2254.1200000000003
4081,187751,2/5/1999,1931768-1,Partial Season,2/20/2022,GA28,G2,21,22,2,0.5,1342,V1R,Center Ice Terrace,22FLEX11,Renewed Partial Season,Jesper Fast,1462.7800000000002
4082,188631,5/15/2001,1931769-1,Partial Season,2/20/2022,GA26,G6,1,2,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Warrick Dunn,2781.6800000000003
4083,188829,4/29/2009,1931770-1,Partial Season,2/20/2022,GA20,G5,18,19,2,0.5,2464,H1R,Lower Level South Preferred,22FLEX11,Renewed Partial Season,Warrick Dunn,2685.76
4084,188983,9/7/2018,1931771-1,Partial Season,2/20/2022,GA24,G3,35,37,3,0.75,2706,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Calvin de Haan,2949.5400000000004
4085,189588,8/5/2002,1931773-1,Partial Season,2/20/2022,GA30,G7,44,45,2,0.5,770,Y1R,Shoot Twice Goal Zone,22FLEX11,Renewed Partial Season,Warrick Dunn,839.3000000000001
4086,189830,5/14/2021,1931774-1,Partial Season,2/20/2022,GA25,G6,14,14,1,0.25,1276,S1R,Club Select,22FLEX11,Renewed Partial Season,Earvin Johnson,1390.8400000000001
4087,190006,4/23/2002,1931775-1,Partial Season,2/20/2022,GA24,G3,38,40,3,0.75,2706,K1R,Lower Level North,22FLEX11,Renewed Partial Season,David Ortiz,2949.5400000000004
4088,190314,4/28/2002,1931776-1,Partial Season,2/20/2022,GA29,G4,9,10,2,0.5,990,X1R,Terrace Value,22FLEX11,Renewed Partial Season,Warrick Dunn,1079.1000000000001
4089,190391,2/2/2006,1931777-1,Partial Season,2/20/2022,GA29,G9,37,37,1,0.25,385,Y1R,Shoot Twice Goal Zone,22FLEX11,Renewed Partial Season,Calvin de Haan,419.65000000000003
4090,190391,2/2/2006,1931777-2,Partial Season,2/20/2022,GA30,G7,46,47,2,0.5,770,Y1R,Shoot Twice Goal Zone,22FLEX11,Renewed Partial Season,Calvin de Haan,839.3000000000001
4091,190974,7/15/2002,1931778-1,Partial Season,2/20/2022,GA21,G10,3,4,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,David Ortiz,2254.1200000000003
4092,191117,5/15/2021,1931780-1,Partial Season,2/20/2022,GA21,G1,42,43,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Calvin de Haan,2254.1200000000003
4093,191172,9/4/2002,1931781-1,Partial Season,2/20/2022,GA23,G4,25,26,2,0.5,2112,J1R,Lower Level North Preferred,22FLEX11,Renewed Partial Season,Calvin de Haan,2302.0800000000004
4094,191348,10/10/2002,1931782-1,Partial Season,2/20/2022,GA24,G3,41,42,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Brent Burns,1966.3600000000001
4095,191480,4/26/2019,1931783-1,Partial Season,2/20/2022,GA28,G2,23,24,2,0.5,1342,V1R,Center Ice Terrace,22FLEX11,Renewed Partial Season,Martin Necas,1462.7800000000002
4096,191700,2/27/2020,1931784-1,Partial Season,2/20/2022,GA23,G6,29,30,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Earvin Johnson,1966.3600000000001
4097,192679,9/20/2002,1931785-1,Partial Season,2/20/2022,GA20,G5,20,21,2,0.5,2464,H1R,Lower Level South Preferred,22FLEX11,Renewed Partial Season,Warrick Dunn,2685.76
4098,192767,6/18/2002,1931786-1,Partial Season,2/20/2022,GA26,G6,3,4,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,2781.6800000000003
4099,193229,9/24/2019,1931787-1,Partial Season,2/20/2022,GA27,G7,20,21,2,0.5,1716,T1R,Mezzanine,22FLEX11,Renewed Partial Season,Jesper Fast,1870.44
4100,193438,9/28/2002,1931788-1,Partial Season,2/20/2022,GA30,G7,48,48,1,0.25,385,Y1R,Shoot Twice Goal Zone,22FLEX11,Renewed Partial Season,Warrick Dunn,419.65000000000003
4101,193515,10/8/2021,1931789-1,Partial Season,2/20/2022,GA33,G1,27,28,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,2254.1200000000003
4102,194527,7/10/2002,1931791-2,Partial Season,2/20/2022,GA33,G1,42,45,4,1.0,8272,N1R,Champions Club,22FLEX11,Renewed Partial Season,Jesper Fast,9016.480000000001
4103,194527,7/10/2002,1931791-4,Partial Season,2/20/2022,GA28,G2,25,26,2,0.5,1342,V1R,Center Ice Terrace,22FLEX11,Renewed Partial Season,Jesper Fast,1462.7800000000002
4104,194890,7/12/2016,1931792-1,Partial Season,2/20/2022,GA21,G10,5,5,1,0.25,1034,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,1127.0600000000002
4105,197211,5/31/2001,1931794-1,Partial Season,2/20/2022,GA32,G7,28,29,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Shayne Gostisbehere,1966.3600000000001
4106,197541,8/2/2017,1931796-1,Partial Season,2/20/2022,GA27,G7,22,23,2,0.5,1716,T1R,Mezzanine,22FLEX11,Renewed Partial Season,Brent Burns,1870.44
4107,197706,6/24/2002,1931797-1,Partial Season,2/20/2022,GA21,G10,6,7,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,David Ortiz,2254.1200000000003
4108,197838,5/30/2001,1931798-1,Partial Season,2/20/2022,GA28,G2,27,28,2,0.5,1342,V1R,Center Ice Terrace,22FLEX11,Renewed Partial Season,Warrick Dunn,1462.7800000000002
4109,198410,9/19/2002,1931801-1,Partial Season,2/20/2022,GA28,G2,29,30,2,0.5,1342,V1R,Center Ice Terrace,22FLEX11,Renewed Partial Season,Wayne Gretzky,1462.7800000000002
4110,199356,8/12/2019,1931802-1,Partial Season,2/20/2022,GA26,G6,7,8,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Sebastian Aho,2781.6800000000003
4111,201721,6/29/2018,1931803-1,Partial Season,2/20/2022,GA26,G6,9,11,3,0.75,3828,S1R,Club Select,22FLEX11,Renewed Partial Season,David Ortiz,4172.52
4112,203283,8/31/2021,1931804-1,Partial Season,2/20/2022,GA32,G2,41,42,2,0.5,990,X1R,Terrace Value,22FLEX11,Renewed Partial Season,Brent Burns,1079.1000000000001
4113,204372,6/18/2018,1931805-1,Partial Season,2/20/2022,GA28,G7,29,30,2,0.5,1298,W1R,Terrace Preferred,22FLEX11,Renewed Partial Season,Martin Necas,1414.8200000000002
4114,205384,3/27/2006,1931806-1,Partial Season,2/20/2022,GA23,G1,36,37,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Calvin de Haan,2254.1200000000003
4115,206737,9/21/2018,1931807-1,Partial Season,2/20/2022,GA27,G5,5,6,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Frederik Andersen,2781.6800000000003
4116,217715,4/8/2019,1931808-1,Partial Season,2/20/2022,GA23,G3,50,50,1,0.25,671,V1R,Center Ice Terrace,22FLEX11,Renewed Partial Season,Warrick Dunn,731.3900000000001
4117,222148,10/26/2021,1931810-1,Partial Season,2/20/2022,GA33,G4,1,2,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,David Ortiz,2781.6800000000003
4118,226240,4/2/2019,1931811-1,Partial Season,2/20/2022,GA28,G4,45,46,2,0.5,1342,V1R,Center Ice Terrace,22FLEX11,Renewed Partial Season,Martin Necas,1462.7800000000002
4119,227054,11/5/2021,1931812-1,Partial Season,2/20/2022,GA33,G5,23,24,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,David Ortiz,2254.1200000000003
4120,240232,6/13/2006,1931813-1,Partial Season,2/20/2022,GA24,G3,47,48,2,0.5,1804,K1R,Lower Level North,22FLEX11,Renewed Partial Season,Calvin de Haan,1966.3600000000001
4121,251298,5/5/2019,1931814-1,Partial Season,2/20/2022,GA21,G10,10,11,2,0.5,2068,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Jesper Fast,2254.1200000000003
4122,263211,5/10/2002,1931815-1,Partial Season,2/20/2022,GA29,G4,13,15,3,0.75,1485,X1R,Terrace Value,22FLEX11,Renewed Partial Season,Jesper Fast,1618.65
4123,269591,7/8/2019,1931816-1,Partial Season,2/20/2022,GA21,G10,12,12,1,0.25,1034,I1R,Lower Level South,22FLEX11,Renewed Partial Season,Martin Necas,1127.0600000000002
4124,272066,7/1/2002,1931817-1,Partial Season,2/20/2022,GA28,G2,31,32,2,0.5,1342,V1R,Center Ice Terrace,22FLEX11,Renewed Partial Season,David Ortiz,1462.7800000000002
4125,104272,1/13/2022,1931822-1,Partial Season,2/20/2022,GA39,G6,1,2,2,0.5,2112,J1R,Lower Level North Preferred,22FLEX11,Renewed Partial Season,Martin Necas,2302.0800000000004
4126,105020,4/29/2019,1931823-1,Partial Season,2/20/2022,GA26,G4,46,47,2,0.5,2552,S1R,Club Select,22FLEX11,Renewed Partial Season,Calvin de Haan,2781.6800000000003
